hist,,126,,245,,370,,585,
X,Y,X,Y,X,Y,X,Y,X,Y
1980.1242236024843,4.757630161579904,2015.527950310559,9.389587073608624,2015.1138716356108,9.281867145421906,2015.320910973085,9.281867145421906,2016.1490683229813,9.389587073608624
1989.648033126294,5.834829443447042,2021.1180124223602,10.897666068222627,2028.3643892339544,11.220825852782774,2024.223602484472,12.1903052064632,2025.879917184265,12.944344703770199
1998.7577639751553,7.127468581687623,2028.5714285714284,10.897666068222627,2047.2049689440994,13.159784560143635,2034.9896480331263,14.883303411131067,2036.6459627329193,17.576301615798933
2007.6604554865423,7.989228007181339,2038.095238095238,9.389587073608624,2057.9710144927535,12.944344703770199,2046.9979296066253,16.71454219030521,2048.8612836438924,22.74685816876123
2015.9420289855072,9.497307001795342,2048.447204968944,7.558348294434481,2072.463768115942,11.005385996409338,2057.5569358178054,18.222621184919213,2057.142857142857,27.163375224416527
,,2057.7639751552797,5.511669658886902,2084.472049689441,8.312387791741479,2072.049689440994,20.26929982046679,2065.424430641822,31.687612208258535
,,2070.3933747412007,2.926391382405754,2091.718426501035,6.481149012567329,2081.9875776397516,21.7773788150808,2073.0848861283644,35.24236983842012
,,2080.9523809523807,0.12567324955116987,2099.585921325052,4.973070017953326,2093.7888198757764,23.824057450628374,2081.3664596273293,38.68940754039498
,,2088.8198757763976,-0.7360861759425461,2037.0600414078674,12.405745062836637,2100,24.90125673249552,2090.8902691511385,39.443447037701986
,,2099.7929606625257,-0.7360861759425461,2065.424430641822,11.974865350089772,,,2100,38.68940754039498
,,,,2078.053830227743,9.820466786355482,,,,
,,,,2022.3602484472049,10.466786355475776,,,,
