hist,,119,,126,,434,,245,,460,,534,,370,,585,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
1979.6680497925313,5.591397849462361,2015.3526970954358,10.21505376344085,2014.3153526970955,9.78494623655913,2014.3153526970955,9.892473118279561,2014.9377593360996,9.999999999999993,2014.3153526970955,9.892473118279561,2014.9377593360996,10.21505376344085,2014.9377593360996,10.107526881720418,2014.9377593360996,10.322580645161288
1990.2489626556016,6.774193548387089,2020.1244813278008,10.752688172043001,2017.6348547717844,10.645161290322577,2020.539419087137,11.182795698924721,2027.8008298755187,12.258064516129018,2022.8215767634856,12.150537634408593,2021.5767634854772,13.118279569892465,2024.273858921162,13.118279569892465,2026.5560165975105,14.838709677419345
2000.207468879668,8.06451612903225,2025.7261410788383,9.677419354838705,2024.48132780083,11.290322580645153,2029.253112033195,10.752688172043001,2040.4564315352698,13.333333333333321,2033.609958506224,13.655913978494617,2027.5933609958506,15.59139784946236,2033.402489626556,15.59139784946236,2035.8921161825726,18.17204301075268
2008.5062240663901,9.032258064516121,2031.7427385892117,6.9892473118279455,2031.9502074688799,10.537634408602145,2038.3817427385893,9.247311827956977,2049.792531120332,13.333333333333321,2048.755186721992,14.946236559139777,2034.0248962655603,17.526881720430104,2049.585062240664,18.06451612903225,2045.850622406639,21.827956989247305
2015.3526970954358,10.430107526881713,2038.1742738589212,4.731182795698913,2039.2116182572615,8.709677419354833,2046.265560165975,7.419354838709673,2061.825726141079,12.795698924731177,2061.6182572614107,14.838709677419345,2039.4190871369294,19.569892473118273,2061.203319502075,19.139784946236553,2053.526970954357,26.02150537634408
,,2046.265560165975,3.118279569892465,2050.2074688796683,6.129032258064505,2060.9958506224066,5.053763440860202,2074.688796680498,11.07526881720429,2073.4439834024897,13.763440860215049,2041.908713692946,20.21505376344085,2074.896265560166,20.967741935483865,2062.655601659751,30.215053763440853
,,2054.3568464730292,1.9354838709677296,2060.580912863071,4.193548387096769,2072.6141078838173,3.4408602150537533,2083.817427385892,8.817204301075257,2082.9875518672197,11.720430107526873,2046.265560165975,17.956989247311817,2086.9294605809127,22.58064516129032,2068.8796680497926,33.76344086021505
,,2063.9004149377593,0.9677419354838577,2072.4066390041494,2.1505376344086002,2082.1576763485477,1.6129032258064413,2092.9460580912864,6.236559139784944,2092.116182572614,9.677419354838705,2051.244813278008,15.053763440860209,2100,24.301075268817193,2076.3485477178424,36.66666666666666
,,2073.6514522821576,-0.32258064516130247,2082.572614107884,0.10752688172042468,2093.1535269709543,0.21505376344085647,2100.2074688796683,4.731182795698913,2099.792531120332,7.634408602150529,2056.0165975103737,10.860215053763433,,,2085.4771784232366,38.70967741935483
,,2084.02489626556,-1.0752688172043108,2092.53112033195,-0.7526881720430154,2099.792531120332,-1.1827956989247426,,,,,2060.3734439834025,7.419354838709673,,,2094.605809128631,38.06451612903225
,,2093.9834024896268,-2.258064516129039,2099.585062240664,-1.4210854715202004e-14,,,,,,,2066.597510373444,3.978494623655905,,,2099.377593360996,37.41935483870967
,,2099.792531120332,-2.9032258064516157,,,,,,,,,2074.2738589211617,0.5376344086021447,,,,
,,,,,,,,,,,,2080.2904564315354,-1.0752688172043108,,,,
,,,,,,,,,,,,2090.0414937759338,-2.258064516129039,,,,
,,,,,,,,,,,,2100,-3.225806451612911,,,,
