hist,,119,,126,,245,,370,,585,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
1980.0417972831767,6.245487364620942,2015.1515151515152,11.335740072202164,2015.3605015673982,11.552346570397106,2015.7784743991642,11.444043321299638,2015.3605015673982,10.794223826714799,2015.9874608150471,11.010830324909747
1990.909090909091,7.761732851985563,2018.7042842215258,12.635379061371843,2021.8390804597702,11.119133574007222,2024.7648902821318,11.66064981949458,2027.8996865203762,14.368231046931413,2026.0188087774295,13.176895306859201
1999.4775339602927,8.194945848375447,2023.301985370951,10.794223826714799,2027.8996865203762,9.494584837545126,2039.6029258098224,12.960288808664252,2039.8119122257053,17.40072202166065,2033.5423197492164,15.992779783393502
2007.4190177638454,9.711191335740068,2026.8547544409614,8.194945848375447,2035.005224660397,8.411552346570396,2051.3061650992686,13.285198555956676,2056.530825496343,19.675090252707577,2042.528735632184,20.43321299638989
2014.9425287356323,10.902527075812294,2031.6614420062697,5.812274368231044,2044.6185997910138,6.895306859205775,2063.2183908045977,11.985559566787003,2071.7868338557996,22.057761732851986,2052.7690700104495,24.765342960288805
,,2037.3040752351098,3.537906137184109,2055.276907001045,5.05415162454873,2072.6227795193313,10.144404332129959,2084.1170323928945,23.682310469314082,2061.337513061651,29.638989169675092
,,2042.1107628004181,2.346570397111911,2064.6812957157786,2.346570397111911,2082.6541274817137,8.08664259927798,2095.8202716823407,25.631768953068587,2070.5329153605016,34.729241877256314
,,2050.470219435737,0.7220216606498155,2073.6677115987463,0.722021660649844,2092.476489028213,5.70397111913357,2100.417972831766,26.3898916967509,2078.0564263322885,38.30324909747293
,,2059.665621734587,0.2888086642599248,2082.027168234065,-1.119133574007222,2100,4.079422382671481,,,2086.415882967607,40.25270758122744
,,2070.114942528736,-1.2274368231046964,2090.5956112852664,-1.9855595667870034,,,,,2092.894461859979,39.92779783393502
,,2081.609195402299,-1.877256317689529,2100,-1.7689530685920545,,,,,2100,39.16967509025271
,,2090.5956112852664,-2.5270758122743686,,,,,,,,
,,2100,-2.5270758122743686,,,,,,,,
