hist,,119,,126,,434,,245,,534,,370,,585,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
1980,3.9240506329113813,2015.121951219512,8.987341772151893,2014.8780487804877,8.734177215189867,2014.8780487804877,8.734177215189867,2015.3658536585365,9.24050632911392,2015.121951219512,9.113924050632903,2015.121951219512,9.24050632911392,2015.121951219512,9.24050632911392
1991.951219512195,5.443037974683534,2018.2926829268292,9.999999999999993,2020,10.506329113924046,2020.2439024390244,10.25316455696202,2024.8780487804877,10.759493670886073,2024.8780487804877,12.0253164556962,2026.0975609756097,12.0253164556962,2025.8536585365853,12.278481012658226
2001.219512195122,6.582278481012651,2024.6341463414633,8.354430379746823,2028.2926829268292,9.746835443037973,2028.0487804878048,9.24050632911392,2035.6097560975609,11.13924050632911,2032.6829268292681,14.683544303797468,2040.7317073170732,14.430379746835435,2037.8048780487804,16.329113924050624
2008.2926829268292,7.848101265822777,2031.4634146341464,5.949367088607588,2039.0243902439024,7.848101265822777,2036.341463414634,7.59493670886075,2047.3170731707316,11.13924050632911,2038.780487804878,16.708860759493668,2055.121951219512,16.075949367088604,2048.292682926829,20.37974683544303
2015.3658536585365,9.36708860759493,2039.5121951219512,3.417721518987335,2051.951219512195,4.810126582278478,2044.390243902439,5.696202531645568,2060.487804878049,10.37974683544303,2042.6829268292681,17.594936708860757,2074.1463414634145,18.101265822784804,2058.048780487805,24.55696202531645
,,2050.487804878049,0.8860759493670756,2059.0243902439024,3.291139240506311,2051.951219512195,4.177215189873415,2071.951219512195,8.987341772151893,2049.512195121951,13.797468354430372,2087.8048780487807,19.999999999999993,2068.5365853658536,29.55696202531646
,,2061.4634146341464,-0.126582278481024,2070.2439024390246,1.5189873417721458,2062.9268292682927,2.5316455696202453,2083.4146341463415,6.455696202531641,2055.3658536585367,8.354430379746823,2100.243902439024,21.26582278481012,2077.3170731707314,33.544303797468345
,,2076.0975609756097,-1.2658227848101333,2087.8048780487807,-1.6455696202531698,2072.682926829268,1.1392405063291093,2092.1951219512193,4.430379746835435,2062.439024390244,2.784810126582272,,,2087.8048780487807,35.316455696202524
,,2086.829268292683,-2.5316455696202667,2099.7560975609754,-2.4050632911392498,2079.512195121951,-0.126582278481024,2099.0243902439024,2.784810126582272,2069.0243902439024,-0.8860759493670969,,,2096.829268292683,35.316455696202524
,,2099.512195121951,-2.911392405063296,2045.3658536585365,6.455696202531641,2088.292682926829,-1.3924050632911502,2100.487804878049,2.278481012658226,2075.3658536585367,-3.037974683544313,,,2100.243902439024,35.063291139240505
,,,,2077.560975609756,-7.105427357601002e-15,2095.609756097561,-2.911392405063296,,,2083.4146341463415,-4.177215189873422,,,,
,,,,2094.1463414634145,-2.278481012658233,2100,-3.4177215189873493,,,2093.170731707317,-4.810126582278485,,,,
,,,,,,,,,,2100.487804878049,-4.936708860759502,,,,
